2022-05-11 01:51:39,676 [main] INFO  xyz.yiffur.yiffur.Yiffur - Started the file manager
2022-05-11 01:51:39,698 [main] INFO  xyz.yiffur.yiffur.Yiffur - Starting the clickgui...
2022-05-11 01:51:39,706 [main] INFO  xyz.yiffur.yiffur.Yiffur - Started the clickgui
2022-05-11 01:51:39,706 [main] INFO  xyz.yiffur.yiffur.Yiffur - Starting the cheat loop thread...
2022-05-11 01:51:39,707 [main] INFO  xyz.yiffur.yiffur.Yiffur - Started the cheat loop thread
2022-05-11 01:51:39,707 [main] INFO  xyz.yiffur.yiffur.Yiffur - Loading fonts...
2022-05-11 01:51:40,336 [main] INFO  xyz.yiffur.yiffur.Yiffur - Loaded fonts
2022-05-11 01:51:40,336 [main] INFO  xyz.yiffur.yiffur.Yiffur - Loading the main menu...
2022-05-11 01:51:40,336 [main] INFO  xyz.yiffur.yiffur.Yiffur - Loaded the main menu
2022-05-11 01:51:40,337 [main] INFO  xyz.yiffur.yiffur.Yiffur - Hooking the hud...
2022-05-11 01:51:40,339 [main] INFO  xyz.yiffur.yiffur.Yiffur - Hooked the hud
2022-05-11 01:51:40,339 [main] INFO  xyz.yiffur.yiffur.Yiffur - Yiffur has been started
2022-05-11 01:51:40,376 [main] INFO  optifine.Config - [OptiFine] *** Reloading custom textures ***
2022-05-11 01:51:40,423 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/water.png
2022-05-11 01:51:40,427 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/birch.png
2022-05-11 01:51:40,431 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/swampgrass.png
2022-05-11 01:51:40,436 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/swampfoliage.png
2022-05-11 01:51:40,441 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/sky0.png
2022-05-11 01:51:40,446 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/fog0.png
2022-05-11 01:51:40,450 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/underwater.png
2022-05-11 01:51:40,455 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/redstone.png
2022-05-11 01:51:40,456 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/xporb.png
2022-05-11 01:51:40,457 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/pumpkinstem.png
2022-05-11 01:51:40,457 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/melonstem.png
2022-05-11 01:51:40,458 [main] INFO  optifine.Config - [OptiFine] CustomColors: Colormap mcpatcher/colormap/myceliumparticle.png
2022-05-11 01:51:40,514 [main] INFO  optifine.Config - [OptiFine] CustomSky properties: mcpatcher/sky/world0/sky1.properties
2022-05-11 01:51:40,958 [main] INFO  optifine.Config - [OptiFine] CustomSky properties: mcpatcher/sky/world0/sky2.properties
2022-05-11 01:51:41,063 [main] INFO  optifine.Config - [OptiFine] CustomSky properties: mcpatcher/sky/world0/sky3.properties
2022-05-11 01:51:41,409 [main] INFO  optifine.Config - [OptiFine] CustomSky properties: mcpatcher/sky/world0/sky4.properties
2022-05-11 01:51:41,453 [main] INFO  optifine.Config - [OptiFine] Enable face culling: acacia_leaves, birch_leaves, dark_oak_leaves, jungle_leaves, oak_leaves, spruce_leaves
2022-05-11 01:51:47,413 [main] DEBUG net.minecraft.client.audio.SoundManager - Skipped playing sound minecraft:sounds/music/menu/menu2.ogg, volume was zero.
2022-05-11 01:51:57,744 [main] DEBUG net.minecraft.client.audio.SoundManager - Skipped playing sound minecraft:sounds/music/menu/menu1.ogg, volume was zero.
2022-05-11 01:52:01,691 [main] DEBUG net.minecraft.client.stream.TwitchStream - Shutdown streaming
2022-05-11 01:52:01,691 [main] INFO  net.minecraft.client.Minecraft - Stopping!
2022-05-11 01:52:01,694 [main] INFO  net.minecraft.client.audio.SoundManager - SoundSystem shutting down...
2022-05-11 01:52:01,898 [main] WARN  net.minecraft.client.audio.SoundManager - Author: Paul Lamb, www.paulscode.com
2022-05-11 01:52:15,769 [main] INFO  net.minecraft.client.main.Main - Log4j has been initialized
2022-05-11 01:52:16,944 [main] INFO  net.minecraft.client.Minecraft - Setting user: Player454
2022-05-11 01:52:16,944 [main] INFO  net.minecraft.client.Minecraft - (Session ID is token:0:Player454)
2022-05-11 01:52:18,373 [main] INFO  optifine.Config - [OptiFine] *** Reflector Forge ***
2022-05-11 01:52:18,374 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.model.Attributes
2022-05-11 01:52:18,376 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: mods.betterfoliage.client.BetterFoliageClient
2022-05-11 01:52:18,376 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.common.asm.transformers.BlamingTransformer
2022-05-11 01:52:18,377 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.event.world.ChunkWatchEvent$UnWatch
2022-05-11 01:52:18,380 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.relauncher.CoreModManager
2022-05-11 01:52:18,380 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.DimensionManager
2022-05-11 01:52:18,380 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.GuiScreenEvent$DrawScreenEvent$Pre
2022-05-11 01:52:18,380 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.GuiScreenEvent$DrawScreenEvent$Post
2022-05-11 01:52:18,381 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.EntityViewRenderEvent$CameraSetup
2022-05-11 01:52:18,383 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.EntityViewRenderEvent$FogColors
2022-05-11 01:52:18,384 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.common.eventhandler.Event
2022-05-11 01:52:18,384 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.common.eventhandler.EventBus
2022-05-11 01:52:18,384 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.common.eventhandler.Event$Result
2022-05-11 01:52:18,385 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.property.ExtendedBlockState
2022-05-11 01:52:18,385 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.client.FMLClientHandler
2022-05-11 01:52:18,386 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.common.FMLCommonHandler
2022-05-11 01:52:18,390 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.biome.BiomeGenBase.getWaterColorMultiplier
2022-05-11 01:52:18,393 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.addDestroyEffects
2022-05-11 01:52:18,393 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.addHitEffects
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.canCreatureSpawn
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.canRenderInLayer
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.doesSideBlockRendering
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.getBedDirection
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.getExtendedState
2022-05-11 01:52:18,394 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.hasTileEntity
2022-05-11 01:52:18,395 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.isAir
2022-05-11 01:52:18,395 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.isBed
2022-05-11 01:52:18,395 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.isBedFoot
2022-05-11 01:52:18,395 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.block.Block.isSideSolid
2022-05-11 01:52:18,401 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.entity.Entity.canRiderInteract
2022-05-11 01:52:18,401 [main] INFO  optifine.Config - [OptiFine] (Reflector) Field not present: net.minecraft.entity.Entity.captureDrops
2022-05-11 01:52:18,402 [main] INFO  optifine.Config - [OptiFine] (Reflector) Field not present: net.minecraft.entity.Entity.capturedDrops
2022-05-11 01:52:18,402 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.entity.Entity.shouldRenderInPass
2022-05-11 01:52:18,402 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.entity.Entity.shouldRiderSit
2022-05-11 01:52:18,402 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.event.ForgeEventFactory
2022-05-11 01:52:18,403 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.ForgeHooks
2022-05-11 01:52:18,403 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.ForgeHooksClient
2022-05-11 01:52:18,407 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.Item.getDurabilityForDisplay
2022-05-11 01:52:18,407 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.Item.getModel
2022-05-11 01:52:18,407 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.Item.onEntitySwing
2022-05-11 01:52:18,407 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.Item.shouldCauseReequipAnimation
2022-05-11 01:52:18,408 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.Item.showDurabilityBar
2022-05-11 01:52:18,408 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.item.ItemRecord.getRecordResource
2022-05-11 01:52:18,408 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.ForgeModContainer
2022-05-11 01:52:18,408 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.potion.PotionEffect.isCurativeItem
2022-05-11 01:52:18,408 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.tileentity.TileEntity.canRenderBreaking
2022-05-11 01:52:18,409 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.tileentity.TileEntity.getRenderBoundingBox
2022-05-11 01:52:18,409 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.tileentity.TileEntity.hasFastRenderer
2022-05-11 01:52:18,409 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.tileentity.TileEntity.shouldRenderInPass
2022-05-11 01:52:18,412 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher.preDrawBatch
2022-05-11 01:52:18,412 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher.drawBatch
2022-05-11 01:52:18,413 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.client.renderer.vertex.VertexFormatElement$EnumUsage.preDraw
2022-05-11 01:52:18,413 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.client.renderer.vertex.VertexFormatElement$EnumUsage.postDraw
2022-05-11 01:52:18,423 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.World.countEntities
2022-05-11 01:52:18,423 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.World.getPerWorldStorage
2022-05-11 01:52:18,426 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.WorldProvider.getCloudRenderer
2022-05-11 01:52:18,426 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.WorldProvider.getSkyRenderer
2022-05-11 01:52:18,426 [main] INFO  optifine.Config - [OptiFine] (Reflector) Method not present: net.minecraft.world.WorldProvider.getWeatherRenderer
2022-05-11 01:52:18,427 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.client.GuiModList
2022-05-11 01:52:18,427 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.model.IColoredBakedQuad
2022-05-11 01:52:18,427 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.property.IExtendedBlockState
2022-05-11 01:52:18,428 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.IRenderHandler
2022-05-11 01:52:18,428 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.model.ISmartBlockModel
2022-05-11 01:52:18,428 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.ItemModelMesherForge
2022-05-11 01:52:18,429 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraft.launchwrapper.Launch
2022-05-11 01:52:18,429 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.model.pipeline.LightUtil
2022-05-11 01:52:18,429 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.common.MinecraftForge
2022-05-11 01:52:18,430 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.MinecraftForgeClient
2022-05-11 01:52:18,430 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.model.ModelLoader
2022-05-11 01:52:18,430 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderBlockOverlayEvent$OverlayType
2022-05-11 01:52:18,431 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.client.registry.RenderingRegistry
2022-05-11 01:52:18,432 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderItemInFrameEvent
2022-05-11 01:52:18,434 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderLivingEvent$Pre
2022-05-11 01:52:18,435 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderLivingEvent$Post
2022-05-11 01:52:18,435 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderLivingEvent$Specials$Pre
2022-05-11 01:52:18,436 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.client.event.RenderLivingEvent$Specials$Post
2022-05-11 01:52:18,436 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.fml.client.SplashProgress
2022-05-11 01:52:18,436 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: net.minecraftforge.event.world.WorldEvent$Load
2022-05-11 01:52:18,436 [main] INFO  optifine.Config - [OptiFine] *** Reflector Vanilla ***
2022-05-11 01:52:18,441 [main] INFO  optifine.Config - [OptiFine] (Reflector) Field not present: xyz.yiffur.yiffur.ui.GuiMainMenu.(type: class java.lang.String, index: 0)
2022-05-11 01:52:18,473 [main] INFO  optifine.Config - [OptiFine] (Reflector) Class not present: optifine.OptiFineClassTransformer
2022-05-11 01:52:18,490 [main] INFO  net.minecraft.client.Minecraft - LWJGL Version: 2.9.4
2022-05-11 01:52:18,987 [main] INFO  optifine.Config - [OptiFine] 
2022-05-11 01:52:18,987 [main] INFO  optifine.Config - [OptiFine] OptiFine_1.8.8_HD_U_H8
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] Build: null
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] OS: Windows 8.1 (amd64) version 6.3
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] Java: 1.8.0_51, Oracle Corporation
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] VM: Java HotSpot(TM) 64-Bit Server VM (mixed mode), Oracle Corporation
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] LWJGL: 2.9.4
2022-05-11 01:52:18,988 [main] INFO  optifine.Config - [OptiFine] OpenGL: NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2, version 4.6.0 NVIDIA 496.76, NVIDIA Corporation
2022-05-11 01:52:18,989 [main] INFO  optifine.Config - [OptiFine] OpenGL Version: 4.6.0
2022-05-11 01:52:18,992 [main] INFO  optifine.Config - [OptiFine] Maximum texture size: 32768x32768
2022-05-11 01:52:18,993 [Thread-4] INFO  optifine.Config - [OptiFine] Checking for new version
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] ShadersMod version: 2.4.12
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] OpenGL Version: 4.6.0 NVIDIA 496.76
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] Vendor:  NVIDIA Corporation
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] Renderer: NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] Capabilities:  2.0  2.1  3.0  3.2  4.0 
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] GL_MAX_DRAW_BUFFERS: 8
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] GL_MAX_COLOR_ATTACHMENTS_EXT: 8
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] GL_MAX_TEXTURE_IMAGE_UNITS: 32
2022-05-11 01:52:19,152 [main] INFO  shadersmod.common.SMCLog - [Shaders] Load ShadersMod configuration.
2022-05-11 01:52:19,154 [main] INFO  shadersmod.common.SMCLog - [Shaders] Save ShadersMod configuration.
2022-05-11 01:52:19,154 [main] INFO  shadersmod.common.SMCLog - [Shaders] No shaderpack loaded.
2022-05-11 01:52:19,161 [Thread-4] INFO  optifine.Config - [OptiFine] Version found: I7
2022-05-11 01:52:19,316 [main] INFO  net.minecraft.client.resources.SimpleReloadableResourceManager - Reloading ResourceManager: Default, DistastefulBannock V1.0
2022-05-11 01:52:19,355 [main] INFO  optifine.Config - [OptiFine] *** Reloading textures ***
